,q
7121,6219.56
7122,6259.56
7123,6083.56
7124,6067.56
7125,6252.56
7126,6169.92
7127,6259.92
7128,6125.56
7129,6143.92
7130,6051.56
7131,6084.56
7132,6097.56
7133,6103.56
7134,6267.92
7135,6117.56
7136,6078.56
7137,6190.56
7138,6049.56
7139,6078.56
7140,6166.92
7141,6067.56
7142,6051.56
7143,6161.92
7144,6296.56
7145,6145.56
7146,6166.92
7147,6189.56
7148,6239.92
7149,6052.56
7150,6037.56
7151,6204.56
7152,6253.92
7153,6052.56
7154,6074.56
7155,6380.56
7156,6221.56
7157,6252.56
7158,6079.56
7159,6295.56
7160,6113.56
7161,6247.56
7162,6075.56
7163,6249.28
7164,6186.56
7165,6171.92
7166,6380.56
7167,6127.56
7168,6086.56
7169,6170.92
7170,6268.92
7171,6163.56
7172,6056.56
7173,6093.56
7174,6201.56
7175,6064.56
7176,6189.56
7177,6215.56
7178,6090.56
7179,6085.56
7180,6061.56
7181,6050.56
7182,6169.92
7183,6243.56
7184,6078.56
7185,6175.56
7186,6148.92
7187,6051.56
7188,6263.92
7189,6034.56
7190,6058.56
7191,6051.56
7192,6332.92
7193,6351.28
7194,6054.56
7195,6036.56
7196,6074.56
7197,6157.92
7198,6351.28
7199,6161.56
7200,6052.56
7201,6068.56
7202,6279.56
7203,6164.92
7204,6092.56
7205,6158.92
7206,6057.56
7207,6061.56
7208,6062.56
7209,6170.92
7210,6141.92
7211,6175.56
7212,6080.56
7213,6162.56
7214,6410.56
7215,6157.56
7216,6163.56
7217,6052.56
7218,6078.56
7219,6195.56
7220,6242.28
7221,6215.92
7222,6043.56
7223,6146.92
7224,6379.28
7225,6080.56
7226,6255.28
7227,6059.56
7228,6084.56
7229,6067.56
7230,6150.92
7231,6276.56
7232,6249.56
7233,6179.92
7234,6215.56
7235,6259.56
7236,6076.56
7237,6346.28
7238,6071.56
7239,6060.56
7240,6135.56
7241,6047.56
7242,6167.56
7243,6186.56
7244,6171.56
7245,6168.92
7246,6111.56
7247,6160.92
7248,6079.56
7249,6062.56
7250,6150.56
7251,6074.56
7252,6067.56
7253,6051.56
7254,6172.56
7255,6143.56
7256,6087.56
7257,6332.56
7258,6062.56
7259,6051.56
7260,6050.56
7261,6043.56
7262,6131.56
7263,6176.56
7264,6160.56
7265,6340.92
7266,6102.56
7267,6050.56
7268,6052.56
7269,6145.56
7270,6170.92
7271,6058.56
7272,6148.92
7273,6055.56
7274,6281.56
7275,6234.56
7276,6070.56
7277,6174.92
7278,6272.92
7279,6081.56
7280,6057.56
7281,6130.56
7282,6078.56
7283,6038.56
7284,6068.56
7285,6145.92
7286,6181.56
7287,6103.56
7288,6256.56
7289,6163.56
7290,6226.56
7291,6171.92
7292,6055.56
7293,6386.56
7294,6056.56
7295,6192.56
7296,6170.56
7297,6170.56
7298,6276.92
7299,6047.56
7300,6346.92
7301,6244.56
7302,6526.92
7303,6154.56
7304,6162.92
7305,6147.56
7306,6072.56
7307,6141.56
7308,6134.56
7309,6056.56
7310,6204.56
7311,6161.92
7312,6182.56
7313,6074.56
7314,6043.56
7315,6162.92
7316,6191.92
7317,6147.92
7318,6075.56
7319,6083.56
7320,6159.56
7321,6168.56
7322,6162.92
7323,6098.56
7324,6075.56
7325,6057.56
7326,6278.56
7327,6198.56
7328,6220.92
7329,6192.92
7330,6167.92
7331,6446.28
7332,6123.56
7333,6347.28
7334,6254.56
7335,6177.92
7336,6095.56
7337,6272.92
7338,6380.56
7339,6249.28
7340,6172.92
7341,6062.56
7342,6363.56
7343,6092.56
7344,6173.56
7345,6192.56
7346,6083.56
7347,6265.28
7348,6091.56
7349,6084.56
7350,6057.56
7351,6375.28
7352,6048.56
7353,6104.56
7354,6122.56
7355,6097.56
7356,6040.56
7357,6238.56
7358,6085.56
7359,6363.92
7360,6252.56
7361,6040.56
7362,6296.92
7363,6059.56
7364,6367.92
7365,6578.56
7366,6251.28
7367,6260.56
7368,6165.92
7369,6124.56
7370,6203.56
7371,6117.56
7372,6056.56
7373,6056.56
7374,6061.56
7375,6244.92
7376,6041.56
7377,6082.56
7378,6170.56
7379,6100.56
7380,6045.56
7381,6076.56
7382,6053.56
7383,6067.56
7384,6135.56
7385,6236.92
7386,6069.56
7387,6078.56
7388,6259.28
7389,6173.56
7390,6156.56
7391,6248.56
7392,6190.56
7393,6039.56
7394,6071.56
7395,6160.56
7396,6063.56
7397,6089.56
7398,6383.92
7399,6261.92
7400,6066.56
7401,6065.56
7402,6320.56
7403,6040.56
7404,6067.56
7405,6210.56
7406,6346.56
7407,6164.92
7408,6215.56
7409,6245.92
7410,6164.92
7411,6261.56
7412,6205.56
7413,6107.56
7414,6259.28
7415,6131.56
7416,6221.92
7417,6071.56
7418,6166.56
7419,6080.56
7420,6096.56
7421,6196.56
7422,6093.56
7423,6171.92
7424,6180.56
7425,6063.56
7426,6168.56
7427,6293.56
7428,6210.56
7429,6070.56
7430,6282.92
7431,6068.56
7432,6070.56
7433,6159.92
7434,6194.56
7435,6149.56
7436,6397.56
7437,6178.92
7438,6071.56
7439,6042.56
7440,6313.92
7441,6220.56
7442,6096.56
7443,6040.56
7444,6267.56
7445,6073.56
7446,6146.92
7447,6192.56
7448,6049.56
7449,6073.56
7450,6041.56
7451,6326.56
7452,6042.56
7453,6086.56
7454,6060.56
7455,6155.56
7456,6060.56
7457,6124.56
7458,6143.56
7459,6329.28
7460,6112.56
7461,6055.56
7462,6105.56
7463,6344.56
7464,6166.56
7465,6257.56
7466,6067.56
7467,6040.56
7468,6127.56
7469,6219.56
7470,6164.56
7471,6192.92
7472,6102.56
7473,6069.56
7474,6270.92
7475,6265.28
7476,6050.56
7477,6109.56
7478,6358.56
7479,6083.56
7480,6072.56
7481,6074.56
7482,6215.56
7483,6047.56
7484,6276.56
7485,6156.56
7486,6174.56
7487,6173.56
7488,6279.28
7489,6046.56
7490,6345.56
7491,6173.56
7492,6169.56
7493,6273.92
7494,6139.56
7495,6061.56
7496,6292.56
7497,6050.56
7498,6257.28
7499,6056.56
7500,6360.56
7501,6042.56
7502,6116.56
7503,6348.64
7504,6146.92
7505,6164.56
7506,6055.56
7507,6161.56
7508,6073.56
7509,6375.28
7510,6038.56
7511,6167.56
7512,6157.56
7513,6154.92
7514,6069.56
7515,6134.56
7516,6106.56
7517,6148.56
7518,6048.56
7519,6256.56
7520,6170.92
7521,6173.56
7522,6141.56
7523,6096.56
7524,6196.56
7525,6085.56
7526,6113.56
7527,6163.92
7528,6154.92
7529,6305.56
7530,6092.56
7531,6078.56
7532,6082.56
7533,6299.92
7534,6156.56
7535,6075.56
7536,6163.92
7537,6150.56
7538,6068.56
7539,6123.56
7540,6074.56
7541,6074.56
7542,6255.56
7543,6102.56
7544,6068.56
7545,6074.56
7546,6260.92
7547,6051.56
7548,6070.56
7549,6354.64
7550,6340.92
7551,6352.64
7552,6275.56
7553,6048.56
7554,6088.56
7555,6152.92
7556,6072.56
7557,6172.56
7558,6167.56
7559,6177.92
7560,6251.92
7561,6050.56
7562,6114.56
7563,6154.56
7564,6267.92
7565,6162.92
7566,6088.56
7567,6034.56
7568,6268.92
7569,6179.56
7570,6173.56
7571,6241.28
7572,6143.56
7573,6152.56
7574,6187.92
7575,6470.56
7576,6280.92
7577,6053.56
7578,6054.56
7579,6161.56
7580,6058.56
7581,6122.56
7582,6357.92
7583,6161.56
7584,6050.56
7585,6162.92
7586,6067.56
7587,6062.56
7588,6350.28
7589,6270.56
7590,6152.56
7591,6182.92
7592,6172.56
7593,6065.56
7594,6097.56
7595,6271.56
7596,6070.56
7597,6043.56
7598,6059.56
7599,6046.56
7600,6259.92
7601,6108.56
7602,6171.92
7603,6290.28
7604,6462.28
7605,6194.56
7606,6053.56
7607,6205.92
7608,6058.56
7609,6160.56
7610,6082.56
7611,6173.56
7612,6061.56
7613,6178.56
7614,6274.56
7615,6173.56
7616,6138.92
7617,6093.56
7618,6316.56
7619,6191.92
7620,6390.92
7621,6261.56
7622,6143.92
7623,6061.56
7624,6069.56
7625,6064.56
7626,6090.56
7627,6166.56
7628,6160.56
7629,6089.56
7630,6110.56
7631,6113.56
7632,6264.92
7633,6177.92
7634,6143.92
7635,6053.56
7636,6322.28
7637,6271.56
7638,6069.56
7639,6215.56
7640,6254.28
7641,6210.56
7642,6250.56
7643,6273.56
7644,6072.56
7645,6172.56
7646,6076.56
7647,6097.56
7648,6044.56
7649,6084.56
7650,6071.56
7651,6147.56
7652,6192.56
7653,6405.56
7654,6259.28
7655,6180.56
7656,6199.56
7657,6088.56
7658,6111.56
7659,6158.56
7660,6183.56
7661,6047.56
7662,6159.56
7663,6068.56
7664,6041.56
7665,6097.56
7666,6062.56
7667,6086.56
7668,6202.56
7669,6090.56
7670,6065.56
7671,6087.56
7672,6069.56
7673,6066.56
7674,6049.56
7675,6278.92
7676,6162.56
7677,6265.92
7678,6221.56
7679,6164.56
7680,6121.56
7681,6399.92
7682,6148.92
7683,6244.92
7684,6137.56
7685,6152.56
7686,6063.56
7687,6175.92
7688,6299.92
7689,6051.56
7690,6364.28
7691,6297.56
7692,6332.56
7693,6204.92
7694,6205.56
7695,6298.92
7696,6219.56
7697,6153.56
7698,6092.56
7699,6252.28
7700,6076.56
7701,6314.92
7702,6191.56
7703,6189.56
7704,6142.56
7705,6171.56
7706,6061.56
7707,6080.56
7708,6145.92
7709,6053.56
7710,6073.56
7711,6057.56
7712,6075.56
7713,6066.56
7714,6252.92
7715,6054.56
7716,6271.92
7717,6174.92
7718,6179.56
7719,6058.56
7720,6154.56
7721,6080.56
7722,6103.56
7723,6151.56
7724,6179.56
7725,6345.56
7726,6100.56
7727,6039.56
7728,6068.56
7729,6050.56
7730,6104.56
7731,6075.56
7732,6186.92
7733,6160.56
7734,6068.56
7735,6246.92
7736,6165.56
7737,6058.56
7738,6290.28
7739,6153.56
7740,6081.56
7741,6071.56
7742,6164.56
7743,6174.56
7744,6049.56
7745,6166.56
7746,6386.92
7747,6087.56
7748,6256.28
7749,6208.92
7750,6069.56
7751,6059.56
7752,6211.92
7753,6058.56
7754,6094.56
7755,6164.92
7756,6114.56
7757,6040.56
7758,6091.56
7759,6040.56
7760,6062.56
7761,6307.56
7762,6189.56
7763,6089.56
7764,6060.56
7765,6258.92
7766,6073.56
7767,6159.92
7768,6267.92
7769,6067.56
7770,6069.56
7771,6049.56
7772,6076.56
7773,6058.56
7774,6258.92
7775,6098.56
7776,6161.56
7777,6150.56
7778,6168.56
7779,6079.56
7780,6112.56
7781,6180.56
7782,6201.92
7783,6050.56
7784,6175.56
7785,6060.56
7786,6177.92
7787,6063.56
7788,6205.56
7789,6140.92
7790,6199.56
7791,6067.56
7792,6098.56
7793,6089.56
7794,6168.56
7795,6181.56
7796,6134.56
7797,6087.56
7798,6132.56
7799,6053.56
7800,6081.56
7801,6055.56
7802,6547.92
7803,6155.92
7804,6067.56
7805,6171.56
7806,6176.56
7807,6040.56
7808,6073.56
7809,6188.56
7810,6112.56
7811,6248.56
7812,6100.56
7813,6265.92
7814,6268.56
7815,6033.56
7816,6278.56
7817,6064.56
7818,6250.56
7819,6135.56
7820,6364.56
7821,6065.56
7822,6341.64
7823,6372.92
7824,6266.56
7825,6126.56
7826,6087.56
7827,6073.56
7828,6163.56
7829,6206.92
7830,6163.92
7831,6132.56
7832,6165.56
7833,6162.56
7834,6223.92
7835,6056.56
7836,6123.56
7837,6250.56
7838,6172.92
7839,6057.56
7840,6084.56
7841,6169.92
7842,6096.56
7843,6375.56
7844,6066.56
7845,6268.92
7846,6158.92
7847,6320.56
7848,6074.56
7849,6141.92
7850,6070.56
7851,6042.56
7852,6076.56
7853,6356.56
7854,6037.56
7855,6109.56
7856,6058.56
7857,6196.56
7858,6200.92
7859,6150.56
7860,6045.56
7861,6384.56
7862,6056.56
7863,6178.92
7864,6370.56
7865,6233.56
7866,6223.56
7867,6173.92
7868,6152.56
7869,6214.92
7870,6106.56
7871,6127.56
7872,6060.56
7873,6359.56
7874,6116.56
7875,6158.92
7876,6332.56
7877,6066.56
7878,6177.56
7879,6063.56
7880,6058.56
7881,6195.56
7882,6266.28
7883,6178.56
7884,6165.56
7885,6169.92
7886,6380.92
7887,6132.56
7888,6052.56
7889,6083.56
7890,6141.56
7891,6188.56
7892,6095.56
7893,6068.56
7894,6277.92
7895,6263.92
7896,6195.56
7897,6060.56
7898,6143.56
7899,6270.56
7900,6419.92
7901,6069.56
7902,6292.56
7903,6171.56
7904,6276.92
7905,6244.28
7906,6173.56
7907,6363.56
7908,6140.92
7909,6110.56
7910,6061.56
7911,6148.56
7912,6055.56
7913,6268.92
7914,6193.92
7915,6173.92
7916,6155.92
7917,6342.64
7918,6162.92
7919,6171.56
7920,6062.56
7921,6175.92
7922,6066.56
7923,6075.56
7924,6043.56
7925,6296.56
7926,6150.92
7927,6100.56
7928,6081.56
7929,6256.92
7930,6161.56
7931,6167.56
7932,6159.92
7933,6211.56
7934,6159.92
7935,6153.92
7936,6084.56
7937,6386.56
7938,6202.56
7939,6165.56
7940,6082.56
7941,6088.56
7942,6179.92
7943,6268.28
7944,6234.56
7945,6051.56
7946,6257.56
7947,6208.56
7948,6132.56
7949,6066.56
7950,6152.56
7951,6076.56
7952,6169.92
7953,6305.56
7954,6065.56
7955,6258.92
7956,6093.56
7957,6195.92
7958,6086.56
7959,6142.56
7960,6160.56
7961,6168.92
7962,6318.56
7963,6234.56
7964,6218.56
7965,6039.56
7966,6148.56
7967,6086.56
7968,6259.56
7969,6048.56
7970,6170.92
7971,6203.92
7972,6079.56
7973,6219.56
7974,6048.56
7975,6289.56
7976,6145.92
7977,6067.56
7978,6090.56
7979,6055.56
7980,6066.56
7981,6113.56
7982,6254.28
7983,6184.56
7984,6214.56
7985,6068.56
7986,6352.92
7987,6180.92
7988,6052.56
7989,6066.56
7990,6147.92
7991,6213.92
7992,6053.56
7993,6241.56
7994,6227.56
7995,6248.28
7996,6147.56
7997,6339.28
7998,6085.56
7999,6289.56
8000,6322.56
8001,6180.56
8002,6266.56
8003,6047.56
8004,6087.56
8005,6073.56
8006,6362.56
8007,6459.92
8008,6104.56
8009,6121.56
8010,6120.56
8011,6076.56
8012,6039.56
8013,6168.56
8014,6157.56
8015,6066.56
8016,6239.56
8017,6041.56
8018,6075.56
8019,6143.56
8020,6194.56
8021,6080.56
8022,6151.56
8023,6082.56
8024,6265.56
8025,6265.56
8026,6245.56
8027,6192.56
8028,6252.56
8029,6073.56
8030,6187.56
8031,6090.56
8032,6108.56
8033,6256.28
8034,6171.56
8035,6268.56
8036,6379.92
8037,6254.56
8038,6184.92
8039,6170.92
8040,6081.56
8041,6158.56
8042,6068.56
8043,6054.56
8044,6081.56
8045,6052.56
8046,6137.56
8047,6052.56
8048,6040.56
8049,6159.56
8050,6069.56
8051,6151.92
8052,6102.56
8053,6073.56
8054,6159.56
8055,6258.28
8056,6054.56
8057,6066.56
8058,6061.56
8059,6090.56
8060,6124.56
8061,6175.56
8062,6118.56
8063,6156.56
8064,6068.56
8065,6051.56
8066,6090.56
8067,6159.56
8068,6056.56
8069,6135.56
8070,6143.56
8071,6249.92
8072,6055.56
8073,6155.56
8074,6260.28
8075,6085.56
8076,6063.56
8077,6060.56
8078,6141.56
8079,6071.56
8080,6063.56
8081,6270.56
8082,6060.56
8083,6169.92
8084,6140.56
8085,6122.56
8086,6242.92
8087,6124.56
8088,6165.56
8089,6065.56
8090,6258.56
8091,6159.92
8092,6088.56
8093,6312.56
8094,6097.56
8095,6063.56
8096,6266.28
8097,6133.56
8098,6182.56
8099,6167.56
8100,6213.56
8101,6385.92
8102,6060.56
8103,6266.56
8104,6077.56
8105,6254.92
8106,6099.56
8107,6171.56
8108,6162.56
8109,6240.56
8110,6162.56
8111,6235.56
8112,6067.56
8113,6068.56
8114,6083.56
8115,6087.56
8116,6073.56
8117,6177.56
8118,6063.56
8119,6184.56
8120,6089.56
8121,6099.56
8122,6072.56
8123,6177.56
8124,6080.56
8125,6061.56
8126,6067.56
8127,6084.56
8128,6175.56
8129,6074.56
8130,6270.92
8131,6274.56
8132,6112.56
8133,6073.56
8134,6189.56
8135,6260.56
8136,6063.56
8137,6045.56
8138,6159.56
8139,6083.56
8140,6421.92
8141,6279.92
8142,6247.56
8143,6287.92
8144,6242.92
8145,6102.56
8146,6158.56
8147,6066.56
8148,6174.56
8149,6179.56
8150,6211.56
8151,6094.56
8152,6145.56
8153,6112.56
8154,6112.56
8155,6082.56
8156,6205.56
8157,6239.28
8158,6167.56
8159,6225.56
8160,6357.92
8161,6220.92
8162,6180.92
8163,6204.92
8164,6269.56
8165,6140.56
8166,6093.56
8167,6143.56
8168,6033.56
8169,6234.56
8170,6173.56
8171,6329.92
8172,6266.56
8173,6073.56
8174,6164.92
8175,6037.56
8176,6056.56
8177,6158.56
8178,6336.56
8179,6059.56
8180,6283.56
8181,6120.56
8182,6190.92
8183,6054.56
8184,6053.56
8185,6065.56
8186,6165.92
8187,6162.56
8188,6256.92
8189,6166.56
8190,6074.56
8191,6177.56
8192,6053.56
8193,6071.56
8194,6147.56
8195,6160.92
8196,6147.56
8197,6055.56
8198,6118.56
8199,6153.92
8200,6390.92
8201,6244.92
8202,6043.56
8203,6071.56
8204,6166.56
8205,6060.56
8206,6057.56
8207,6272.56
8208,6147.92
8209,6066.56
8210,6150.56
8211,6059.56
8212,6039.56
8213,6174.56
8214,6173.56
8215,6075.56
8216,6171.92
8217,6524.56
8218,6138.56
8219,6154.56
8220,6206.92
8221,6263.28
8222,6062.56
8223,6140.56
8224,6250.92
8225,6086.56
8226,6059.56
8227,6361.92
8228,6276.92
8229,6210.92
8230,6216.92
8231,6253.92
8232,6181.56
8233,6449.0
8234,6452.28
8235,6060.56
8236,6171.56
8237,6071.56
8238,6179.56
8239,6159.92
8240,6189.56
8241,6053.56
8242,6353.56
8243,6094.56
8244,6146.92
8245,6144.56
8246,6070.56
8247,6080.56
8248,6117.56
8249,6216.56
8250,6255.92
8251,6156.56
8252,6077.56
8253,6096.56
8254,6322.56
8255,6212.92
8256,6079.56
8257,6085.56
8258,6297.92
8259,6284.56
8260,6238.56
8261,6388.56
8262,6062.56
8263,6367.56
8264,6070.56
8265,6164.92
8266,6173.56
8267,6096.56
8268,6272.92
8269,6087.56
8270,6142.92
8271,6155.56
8272,6216.56
8273,6413.56
8274,6165.92
8275,6161.56
8276,6039.56
8277,6215.56
8278,6063.56
8279,6156.56
8280,6262.92
8281,6186.56
8282,6087.56
8283,6081.56
8284,6352.56
8285,6171.56
8286,6059.56
8287,6072.56
8288,6254.92
8289,6280.92
8290,6326.56
8291,6109.56
8292,6247.56
8293,6060.56
8294,6063.56
8295,6154.56
8296,6078.56
8297,6162.92
8298,6040.56
8299,6062.56
8300,6056.56
8301,6042.56
8302,6211.56
8303,6161.92
8304,6065.56
8305,6137.56
8306,6226.56
8307,6037.56
8308,6087.56
8309,6042.56
8310,6271.92
8311,6120.56
8312,6172.92
8313,6256.92
8314,6258.92
8315,6269.56
8316,6080.56
8317,6284.92
8318,6421.56
8319,6168.92
8320,6124.56
8321,6081.56
8322,6066.56
8323,6058.56
8324,6199.56
8325,6172.92
8326,6231.92
8327,6502.56
8328,6098.56
8329,6222.92
8330,6065.56
8331,6093.56
8332,6172.56
8333,6348.56
8334,6060.56
8335,6142.56
8336,6300.56
8337,6077.56
8338,6141.56
8339,6159.56
8340,6174.92
8341,6176.56
8342,6351.64
8343,6275.56
8344,6192.56
8345,6146.92
8346,6149.92
8347,6050.56
8348,6060.56
8349,6040.56
8350,6070.56
8351,6135.56
8352,6089.56
8353,6064.56
8354,6069.56
8355,6184.56
8356,6160.56
8357,6077.56
8358,6158.56
8359,6262.28
8360,6049.56
8361,6103.56
8362,6195.56
8363,6249.28
8364,6151.56
8365,6045.56
8366,6093.56
8367,6209.56
8368,6279.92
8369,6155.56
8370,6288.92
8371,6039.56
8372,6096.56
8373,6226.56
8374,6045.56
8375,6254.28
8376,6070.56
8377,6192.56
8378,6067.56
8379,6178.92
8380,6156.56
8381,6070.56
8382,6065.56
8383,6053.56
8384,6260.56
8385,6129.56
8386,6080.56
8387,6145.92
8388,6257.56
8389,6159.56
8390,6203.56
8391,6085.56
8392,6350.64
8393,6309.92
8394,6154.56
8395,6099.56
8396,6309.92
8397,6243.56
8398,6037.56
8399,6395.92
8400,6063.56
8401,6205.56
8402,6174.56
8403,6062.56
8404,6045.56
8405,6070.56
8406,6061.56
8407,6416.56
8408,6177.56
8409,6064.56
8410,6184.56
8411,6075.56
8412,6489.92
8413,6162.92
8414,6120.56
8415,6164.92
8416,6056.56
8417,6109.56
8418,6060.56
8419,6161.56
8420,6135.56
8421,6106.56
8422,6151.56
8423,6148.92
8424,6150.92
8425,6097.56
8426,6277.56
8427,6170.56
8428,6053.56
8429,6197.56
8430,6151.56
8431,6172.92
8432,6055.56
8433,6036.56
8434,6056.56
8435,6039.56
8436,6082.56
8437,6148.92
8438,6088.56
8439,6270.28
8440,6052.56
8441,6074.56
8442,6159.56
8443,6043.56
8444,6145.56
8445,6084.56
8446,6290.56
8447,6345.92
8448,6145.56
8449,6071.56
8450,6175.56
8451,6303.56
8452,6186.92
8453,6148.92
8454,6050.56
8455,6371.64
8456,6162.56
8457,6467.56
8458,6147.56
8459,6289.92
8460,6362.92
8461,6183.56
8462,6178.92
8463,6109.56
8464,6062.56
8465,6076.56
8466,6092.56
8467,6176.92
8468,6199.92
8469,6084.56
8470,6058.56
8471,6092.56
8472,6075.56
8473,6067.56
8474,6185.92
8475,6285.28
8476,6154.92
8477,6122.56
8478,6119.56
8479,6094.56
8480,6071.56
8481,6261.92
8482,6040.56
8483,6179.56
8484,6146.56
8485,6113.56
8486,6204.92
8487,6063.56
8488,6141.92
8489,6176.92
8490,6041.56
8491,6076.56
8492,6071.56
8493,6254.56
8494,6494.56
8495,6064.56
8496,6147.92
8497,6048.56
8498,6171.92
8499,6146.56
8500,6047.56
8501,6275.28
8502,6087.56
8503,6125.56
8504,6085.56
8505,6174.92
8506,6373.56
8507,6162.92
8508,6288.28
8509,6292.92
8510,6155.56
8511,6063.56
8512,6154.56
8513,6189.92
8514,6371.92
8515,6284.56
8516,6157.92
8517,6188.56
8518,6168.92
8519,6068.56
8520,6360.92
8521,6081.56
8522,6315.28
8523,6192.56
8524,6152.56
8525,6060.56
8526,6085.56
8527,6289.92
8528,6075.56
8529,6241.92
8530,6137.56
8531,6062.56
8532,6272.56
8533,6076.56
8534,6056.56
8535,6281.28
8536,6313.56
8537,6067.56
8538,6271.28
8539,6254.28
8540,6366.56
8541,6271.28
8542,6055.56
8543,6176.56
8544,6047.56
8545,6034.56
8546,6197.56
8547,6262.92
8548,6146.56
8549,6275.56
8550,6299.56
8551,6511.28
8552,6037.56
8553,6043.56
8554,6062.56
8555,6067.56
8556,6073.56
8557,6143.56
8558,6046.56
8559,6106.56
8560,6080.56
8561,6086.56
8562,6084.56
8563,6052.56
8564,6224.56
8565,6181.56
8566,6115.56
8567,6152.56
8568,6080.56
8569,6162.92
8570,6160.56
8571,6074.56
8572,6055.56
8573,6070.56
8574,6183.56
8575,6073.56
8576,6200.56
8577,6156.92
8578,6108.56
8579,6180.56
8580,6225.56
8581,6094.56
8582,6156.56
8583,6339.56
8584,6065.56
8585,6158.56
8586,6043.56
8587,6255.28
8588,6181.92
8589,6196.56
8590,6265.56
8591,6330.56
8592,6177.92
8593,6164.56
8594,6221.56
8595,6072.56
8596,6365.56
8597,6401.56
8598,6160.92
8599,6179.92
8600,6063.56
8601,6203.56
8602,6351.92
8603,6072.56
8604,6176.92
8605,6251.56
8606,6080.56
8607,6047.56
8608,6051.56
8609,6050.56
8610,6181.56
8611,6068.56
8612,6120.56
8613,6065.56
8614,6042.56
8615,6276.92
8616,6181.56
8617,6153.92
8618,6081.56
8619,6144.92
8620,6152.56
8621,6225.56
8622,6067.56
8623,6303.92
8624,6138.56
8625,6100.56
8626,6094.56
8627,6165.92
8628,6169.92
8629,6178.56
8630,6048.56
8631,6143.56
8632,6222.56
8633,6273.56
8634,6158.56
8635,6060.56
8636,6124.56
8637,6388.56
8638,6249.92
8639,6176.56
8640,6057.56
8641,6058.56
8642,6188.56
8643,6052.56
8644,6184.92
8645,6279.92
8646,6089.56
8647,6183.56
8648,6225.56
8649,6158.92
8650,6259.28
8651,6164.92
8652,6039.56
8653,6074.56
8654,6146.92
8655,6230.56
8656,6206.56
8657,6043.56
8658,6231.56
8659,6244.92
8660,6063.56
8661,6089.56
8662,6199.56
8663,6159.56
8664,6126.56
8665,6273.92
8666,6064.56
8667,6348.64
8668,6089.56
8669,6079.56
8670,6084.56
8671,6274.56
8672,6167.56
8673,6065.56
8674,6080.56
8675,6064.56
8676,6267.92
8677,6369.56
8678,6150.92
8679,6151.56
8680,6053.56
8681,6318.56
8682,6163.56
8683,6068.56
8684,6035.56
8685,6162.56
8686,6070.56
8687,6155.56
8688,6057.56
8689,6128.56
8690,6137.56
8691,6142.56
8692,6074.56
8693,6167.92
8694,6152.92
8695,6191.56
8696,6260.56
8697,6268.56
8698,6102.56
8699,6406.56
8700,6106.56
8701,6339.92
8702,6047.56
8703,6176.56
8704,6089.56
8705,6150.56
8706,6061.56
8707,6060.56
8708,6073.56
8709,6236.56
8710,6153.92
8711,6054.56
8712,6247.56
8713,6159.92
8714,6068.56
8715,6193.56
8716,6164.56
8717,6166.56
8718,6441.64
8719,6056.56
8720,6031.56
8721,6053.56
8722,6104.56
8723,6075.56
8724,6066.56
8725,6163.56
8726,6137.92
8727,6099.56
8728,6153.92
8729,6066.56
8730,6103.56
8731,6168.56
8732,6076.56
8733,6056.56
8734,6379.56
8735,6267.92
8736,6076.56
8737,6190.56
8738,6055.56
8739,6281.56
8740,6182.56
8741,6361.28
8742,6171.56
8743,6197.92
8744,6165.56
8745,6087.56
8746,6260.56
8747,6171.92
8748,6141.92
8749,6164.56
8750,6193.56
8751,6060.56
8752,6071.56
8753,6076.56
8754,6259.92
8755,6185.56
8756,6073.56
8757,6252.56
8758,6196.56
8759,6081.56
8760,6168.92
8761,6085.56
8762,6216.56
8763,6181.56
8764,6152.56
8765,6357.28
8766,6053.56
8767,6341.92
8768,6167.56
8769,6293.56
8770,6074.56
8771,6229.92
8772,6063.56
8773,6254.92
8774,6200.56
8775,6263.56
8776,6083.56
8777,6143.56
8778,6034.56
8779,6036.56
8780,6073.56
8781,6251.56
8782,6172.92
8783,6056.56
8784,6148.56
8785,6126.56
8786,6197.56
8787,6152.56
8788,6445.28
8789,6069.56
8790,6188.92
8791,6105.56
8792,6140.56
8793,6137.92
8794,6180.56
8795,6171.56
8796,6289.92
8797,6169.92
8798,6035.56
8799,6064.56
8800,6066.56
8801,6150.92
8802,6065.56
8803,6050.56
8804,6380.92
8805,6222.56
8806,6074.56
8807,6211.92
8808,6184.56
8809,6180.56
8810,6257.56
8811,6186.56
8812,6161.56
8813,6248.56
8814,6210.56
8815,6063.56
8816,6107.56
8817,6050.56
8818,6192.56
8819,6032.56
8820,6131.56
8821,6250.92
8822,6211.56
8823,6163.92
8824,6162.56
8825,6156.92
8826,6230.56
8827,6161.56
8828,6379.92
8829,6070.56
8830,6073.56
8831,6128.56
8832,6183.92
8833,6184.92
8834,6062.56
8835,6143.92
8836,6169.56
8837,6073.56
8838,6072.56
8839,6293.56
8840,6239.92
8841,6062.56
8842,6057.56
8843,6094.56
8844,6064.56
8845,6055.56
8846,6093.56
8847,6076.56
8848,6156.56
8849,6049.56
8850,6453.56
8851,6047.56
8852,6058.56
8853,6364.28
8854,6069.56
8855,6074.56
8856,6165.56
8857,6160.56
8858,6137.56
8859,6272.92
8860,6063.56
8861,6187.56
8862,6286.92
8863,6148.92
8864,6145.56
8865,6031.56
8866,6332.92
8867,6238.56
8868,6222.92
8869,6156.92
